review_id,stars,date,title,text,source,product,version,vote_count,place_name,address,city,state,latitude,longitude,google_rating,total_reviews_at_location
ChZDSUhNMG9nS0VJQ0FnSUNab2NhNldnEAE,5.0,2024-06-18,,I purchased two Beautiful Concord Watches from this store for an Amazing Price.  Edy and Jin are amazing in both product knowledge and service they provide.  You can count on them both to make sure you have a great experience and trust them that they will take care of your if there should be any issues.,google_maps,Movado Company Store,,0,Movado Company Store,"241 Fort Evans Rd NE Ste 881, Leesburg, VA 20176",241 Fort Evans Rd NE Ste 881,,39.1076926,-77.53796009999999,4.3,55
ChZDSUhNMG9nS0VJQ0FnSURlNklyZEtREAE,5.0,2023-06-19,,I recieved incredible service this evening. Will shop here again. I love my new watch.,google_maps,Movado Company Store,,0,Movado Company Store,"241 Fort Evans Rd NE Ste 881, Leesburg, VA 20176",241 Fort Evans Rd NE Ste 881,,39.1076926,-77.53796009999999,4.3,55
ChdDSUhNMG9nS0VJQ0FnSUNlMnBMMnJBRRAB,3.0,2023-06-19,,I always love movado stores but this one it’s a no for me I rather order online. Not as many options .,google_maps,Movado Company Store,,0,Movado Company Store,"241 Fort Evans Rd NE Ste 881, Leesburg, VA 20176",241 Fort Evans Rd NE Ste 881,,39.1076926,-77.53796009999999,4.3,55
ChdDSUhNMG9nS0VJQ0FnSUQydkpmS2dnRRAB,5.0,2022-06-19,,Great experience. Gabriel was very polite while showing me around the store. He provided me great info about the watches I liked. After few attempts he found me the perfect watch for me. I am very happy with my purchase.,google_maps,Movado Company Store,,0,Movado Company Store,"241 Fort Evans Rd NE Ste 881, Leesburg, VA 20176",241 Fort Evans Rd NE Ste 881,,39.1076926,-77.53796009999999,4.3,55
ChdDSUhNMG9nS0VJQ0FnSUNteTltczd3RRAB,1.0,2022-06-19,,Worst company to buy from. They don't refund your money,google_maps,Movado Company Store,,1,Movado Company Store,"241 Fort Evans Rd NE Ste 881, Leesburg, VA 20176",241 Fort Evans Rd NE Ste 881,,39.1076926,-77.53796009999999,4.3,55
ChdDSUhNMG9nS0VJQ0FnSUQ2clo2Vm53RRAB,4.0,2022-06-19,,Friendly staff.... Had nice models.,google_maps,Movado Company Store,,1,Movado Company Store,"241 Fort Evans Rd NE Ste 881, Leesburg, VA 20176",241 Fort Evans Rd NE Ste 881,,39.1076926,-77.53796009999999,4.3,55
Ci9DQUlRQUNvZENodHljRjlvT2pJMGFGTXhhakZXUWs5c1VEQkdSM05oVGxoWFpFRRAB,1.0,2026-03-20,,"I went there to get my watch fixed, but they did a terrible job. Also the staff were quite rude.",google_maps,Movado Company Store,,0,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
Ci9DQUlRQUNvZENodHljRjlvT2w5c1JGUjFkalEyTVcxUlZrSk9kM2hZUldadVYyYxAB,1.0,2026-01-19,,"Horrible customer service, discrimination, and profiling.  First let me start by saying no one greeted me as I entered the store. I walked around a good 10 minutes before anyone asked if I need assistance. Which seemed odd because, an Asian man (who I perceive to be the manager/owner) was helping another woman next to me. After showing her several watches, he recommended one I was particularly interested in. The woman glanced over the watch for an extended period of time, tried it on then gave it back to him. Before he put it back in the case, I politely, asked if I could see the watch next. The Asian man informed me that I can look at it, but was not at liberty to touch it. Mind you this is after I watched another woman casually handle the watch for as long as she wanted. In total disbelief, I turned and walk upstairs where my daughter is looking at other watches. The Asian man then yells upstairs for another assistant to help me. I tell my daughter that we will no longer be purchasing anything from here and proceed to walk out the door. Picking up on my demeanor, the second assistant sarcastically yells, ""nice,"" as if I was wrong for deciding not to buy anything. Smh.",google_maps,Movado Company Store,,0,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
Ci9DQUlRQUNvZENodHljRjlvT25BeGNHVTVVWFphU0RaUFFrZDROMWhNZWtacVdsRRAB,1.0,2025-12-20,,I came in to resize a watch last week and everything went smoothly! Today I come in to resize 2 other watches and they tell me they can’t do it. Store associate then gives me the wrong price for an item I was interested in after quoting me something completely different. Don’t recommend.,google_maps,Movado Company Store,,0,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
Ci9DQUlRQUNvZENodHljRjlvT25sNk5XWXRha2MzUkVReFdXdHJPV2xITUVocFQyYxAB,1.0,2025-12-20,,"Terrible experience at the Movado Outlet in Potomac Mills. They tried to sell me the exact display watch everyone was trying on—and it was visibly scratched. When I asked for a new one, the associate snapped, “This is the piece you’re going with tonight,” and refused to acknowledge the damage. Completely rude, dismissive, and unprofessional. Check your items carefully—this store will hand you used merchandise and act like it’s brand new.",google_maps,Movado Company Store,,0,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
